timestamp,run_id,wafer_id,die_id,nplc,pol_voltage_V,pol_delay_s,pol_current_A,pol_current_nA,leak_voltage_V,leak_delay_s,leak_current_A,leak_current_nA
2026-07-24T13:44:11.554,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.0,9.997843e-07,999.7842999999999
2026-07-24T13:44:11.574,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.02026756,9.997816e-07,999.7815999999999
2026-07-24T13:44:11.595,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.04051444,6.599031e-07,659.9031
2026-07-24T13:44:11.615,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.0607698,6.301207e-08,63.01207
2026-07-24T13:44:11.635,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.08103,5.3647e-08,53.647
2026-07-24T13:44:11.655,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.1012881,4.986396e-08,49.863960000000006
2026-07-24T13:44:11.676,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.1215384,4.78251e-08,47.8251
2026-07-24T13:44:11.696,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.1417925,4.660478e-08,46.604780000000005
2026-07-24T13:44:11.716,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.1620556,4.521848e-08,45.21848
2026-07-24T13:44:11.736,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.1823042,4.427147e-08,44.27147
2026-07-24T13:44:11.757,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.2025618,4.340541e-08,43.40541
2026-07-24T13:44:11.777,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.2228137,4.266303e-08,42.66303
2026-07-24T13:44:11.797,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.2430606,4.144977e-08,41.449769999999994
2026-07-24T13:44:11.817,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.2633247,4.041408e-08,40.41408
2026-07-24T13:44:11.838,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.2835713,3.961622e-08,39.61622
2026-07-24T13:44:11.858,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.3038251,3.965897e-08,39.658970000000004
2026-07-24T13:44:11.878,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.3240816,4.020876e-08,40.208760000000005
2026-07-24T13:44:11.898,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.3443326,4.095909e-08,40.959089999999996
2026-07-24T13:44:11.919,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.3645897,4.165236e-08,41.652359999999994
2026-07-24T13:44:11.939,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.3848481,4.127855e-08,41.278549999999996
2026-07-24T13:44:11.959,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.4051103,4.237904e-08,42.379039999999996
2026-07-24T13:44:11.979,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.4253624,4.245135e-08,42.45135
2026-07-24T13:44:12.000,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.4456151,4.225603e-08,42.25603
2026-07-24T13:44:12.020,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.4658703,4.238473e-08,42.38473
2026-07-24T13:44:12.040,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.4861304,4.25589e-08,42.5589
2026-07-24T13:44:12.060,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.5063808,4.341064e-08,43.41064
2026-07-24T13:44:12.081,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.5266439,4.284902e-08,42.84902
2026-07-24T13:44:12.101,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.5469109,4.29111e-08,42.9111
2026-07-24T13:44:12.121,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.5671855,4.313915e-08,43.13915
2026-07-24T13:44:12.141,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.5874495,4.30266e-08,43.026599999999995
2026-07-24T13:44:12.162,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.6076978,4.3412e-08,43.412
2026-07-24T13:44:12.182,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.6279635,4.296089e-08,42.96089
2026-07-24T13:44:12.202,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.6482366,4.33181e-08,43.3181
2026-07-24T13:44:12.223,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.6684888,4.345793e-08,43.457930000000005
2026-07-24T13:44:12.243,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.6887407,4.370168e-08,43.70168
2026-07-24T13:44:12.263,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.7090017,4.390563e-08,43.905629999999995
2026-07-24T13:44:12.283,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.7292649,4.37642e-08,43.764199999999995
2026-07-24T13:44:12.304,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.7495212,4.463959e-08,44.639590000000005
2026-07-24T13:44:12.324,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.7697778,4.54022e-08,45.4022
2026-07-24T13:44:12.344,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.7900378,4.414937e-08,44.14937
2026-07-24T13:44:12.364,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.8103128,4.377102e-08,43.77102
2026-07-24T13:44:12.385,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.8305761,4.418007e-08,44.18007
2026-07-24T13:44:12.405,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.8508258,4.459594e-08,44.59594
2026-07-24T13:44:12.425,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.8710778,4.470712e-08,44.70712
2026-07-24T13:44:12.445,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.8913391,4.410003e-08,44.100030000000004
2026-07-24T13:44:12.466,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.911591,4.399362e-08,43.99362
2026-07-24T13:44:12.486,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.9318371,4.427375e-08,44.27375
2026-07-24T13:44:12.506,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.9520879,4.412391e-08,44.12391
2026-07-24T13:44:12.526,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.9723408,4.441449e-08,44.41449
2026-07-24T13:44:12.547,1,O25I04-051-T03,O12225,1.0,,,,,10.0,0.9926014,4.481512e-08,44.81512
2026-07-24T13:44:12.567,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.012858,4.452522e-08,44.52522
2026-07-24T13:44:12.587,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.033116,4.504454e-08,45.044540000000005
2026-07-24T13:44:12.607,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.05338,4.445565e-08,44.45565
2026-07-24T13:44:12.628,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.073629,4.406138e-08,44.06138
2026-07-24T13:44:12.648,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.093875,4.425783e-08,44.25783
2026-07-24T13:44:12.668,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.114123,4.451681e-08,44.51681
2026-07-24T13:44:12.688,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.134371,4.446724e-08,44.467240000000004
2026-07-24T13:44:12.709,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.154629,4.418371e-08,44.18371
2026-07-24T13:44:12.729,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.174893,4.346521e-08,43.46521
2026-07-24T13:44:12.749,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.195148,4.314734e-08,43.14734
2026-07-24T13:44:12.769,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.215405,4.343815e-08,43.43815
2026-07-24T13:44:12.790,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.235668,4.335175e-08,43.35175
2026-07-24T13:44:12.810,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.255934,4.281424e-08,42.81424
2026-07-24T13:44:12.830,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.276194,4.238723e-08,42.38723
2026-07-24T13:44:12.850,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.296442,4.083176e-08,40.83176
2026-07-24T13:44:12.871,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.316695,4.188246e-08,41.88246
2026-07-24T13:44:12.891,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.336946,4.370327e-08,43.703269999999996
2026-07-24T13:44:12.911,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.357204,4.397839e-08,43.97839
2026-07-24T13:44:12.932,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.37746,4.402341e-08,44.02341
2026-07-24T13:44:12.952,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.397726,4.45516e-08,44.5516
2026-07-24T13:44:12.972,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.417993,4.450135e-08,44.50135
2026-07-24T13:44:12.992,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.438257,4.493131e-08,44.93131
2026-07-24T13:44:13.013,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.458506,4.469371e-08,44.69371
2026-07-24T13:44:13.033,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.478762,4.554931e-08,45.54931
2026-07-24T13:44:13.053,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.49901,4.516505e-08,45.165049999999994
2026-07-24T13:44:13.073,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.519271,4.477215e-08,44.77215
2026-07-24T13:44:13.094,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.539537,4.494041e-08,44.94041
2026-07-24T13:44:13.114,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.559799,4.424578e-08,44.24578
2026-07-24T13:44:13.134,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.580057,4.431331e-08,44.31331
2026-07-24T13:44:13.154,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.600323,4.499566e-08,44.99566
2026-07-24T13:44:13.175,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.620571,4.529466e-08,45.29466
2026-07-24T13:44:13.195,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.640833,4.468461e-08,44.68461
2026-07-24T13:44:13.215,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.66109,4.462208e-08,44.62208
2026-07-24T13:44:13.235,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.681342,4.473986e-08,44.73986
2026-07-24T13:44:13.256,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.701591,4.524509e-08,45.245090000000005
2026-07-24T13:44:13.276,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.721849,4.454091e-08,44.54091
2026-07-24T13:44:13.296,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.742113,4.58665e-08,45.8665
2026-07-24T13:44:13.316,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.762375,4.653361e-08,46.53361
2026-07-24T13:44:13.337,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.782623,4.678827e-08,46.788270000000004
2026-07-24T13:44:13.357,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.80288,4.741378e-08,47.41378
2026-07-24T13:44:13.377,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.823146,4.787739e-08,47.87739
2026-07-24T13:44:13.397,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.843401,4.658705e-08,46.587050000000005
2026-07-24T13:44:13.418,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.863652,4.66398e-08,46.6398
2026-07-24T13:44:13.438,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.883912,4.687627e-08,46.876270000000005
2026-07-24T13:44:13.458,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.904175,4.627373e-08,46.27373
2026-07-24T13:44:13.478,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.92444,4.653089e-08,46.53089
2026-07-24T13:44:13.499,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.944703,4.656613e-08,46.56613
2026-07-24T13:44:13.519,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.964953,4.670483e-08,46.70483
2026-07-24T13:44:13.539,1,O25I04-051-T03,O12225,1.0,,,,,10.0,1.98521,4.664071e-08,46.64071
2026-07-24T13:44:13.560,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.005463,4.665412e-08,46.65412
2026-07-24T13:44:13.580,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.025717,4.691242e-08,46.91242
2026-07-24T13:44:13.600,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.045965,4.693402e-08,46.934020000000004
2026-07-24T13:44:13.620,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.066222,4.704725e-08,47.04725
2026-07-24T13:44:13.641,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.086481,4.622734e-08,46.22734
2026-07-24T13:44:13.661,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.106734,4.637855e-08,46.37855
2026-07-24T13:44:13.681,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.126984,4.712729e-08,47.12729
2026-07-24T13:44:13.701,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.147257,4.627213e-08,46.272130000000004
2026-07-24T13:44:13.722,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.167523,4.734193e-08,47.34193
2026-07-24T13:44:13.742,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.187774,4.756498e-08,47.564980000000006
2026-07-24T13:44:13.762,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.208031,4.780327e-08,47.803270000000005
2026-07-24T13:44:13.782,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.228291,4.774301e-08,47.743010000000005
2026-07-24T13:44:13.803,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.248551,4.739513e-08,47.395129999999995
2026-07-24T13:44:13.823,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.268804,4.704384e-08,47.04384
2026-07-24T13:44:13.843,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.289068,4.64504e-08,46.450399999999995
2026-07-24T13:44:13.863,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.30933,4.5972e-08,45.972
2026-07-24T13:44:13.884,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.329596,4.615731e-08,46.15731
2026-07-24T13:44:13.904,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.349849,4.603726e-08,46.03726
2026-07-24T13:44:13.924,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.370097,4.620301e-08,46.20301
2026-07-24T13:44:13.944,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.390364,4.689309e-08,46.89309
2026-07-24T13:44:13.965,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.410626,4.768617e-08,47.686170000000004
2026-07-24T13:44:13.985,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.430886,4.763911e-08,47.63911
2026-07-24T13:44:14.005,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.451153,4.763365e-08,47.63365
2026-07-24T13:44:14.025,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.471401,4.782669e-08,47.82669
2026-07-24T13:44:14.046,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.491649,4.805383e-08,48.05383
2026-07-24T13:44:14.066,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.511895,4.730919e-08,47.30919
2026-07-24T13:44:14.086,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.532148,4.683284e-08,46.832840000000004
2026-07-24T13:44:14.106,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.552396,4.685307e-08,46.853069999999995
2026-07-24T13:44:14.127,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.572655,4.663366e-08,46.63366
2026-07-24T13:44:14.147,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.592917,4.690742e-08,46.90742
2026-07-24T13:44:14.167,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.613183,4.706567e-08,47.06567
2026-07-24T13:44:14.187,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.633446,4.679373e-08,46.793730000000004
2026-07-24T13:44:14.208,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.653696,4.608796e-08,46.08796
2026-07-24T13:44:14.228,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.673951,4.624644e-08,46.24644
2026-07-24T13:44:14.248,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.694196,4.639992e-08,46.39992
2026-07-24T13:44:14.269,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.714462,4.680669e-08,46.806689999999996
2026-07-24T13:44:14.289,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.734715,4.731942e-08,47.31942
2026-07-24T13:44:14.309,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.754975,4.72337e-08,47.2337
2026-07-24T13:44:14.329,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.775235,4.732078e-08,47.32078
2026-07-24T13:44:14.350,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.795484,4.688354e-08,46.883539999999996
2026-07-24T13:44:14.370,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.815745,4.687604e-08,46.87604
2026-07-24T13:44:14.390,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.836,4.687899e-08,46.87899
2026-07-24T13:44:14.410,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.856257,4.737194e-08,47.37194
2026-07-24T13:44:14.431,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.876511,4.652429e-08,46.52429
2026-07-24T13:44:14.451,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.896763,4.675212e-08,46.75212
2026-07-24T13:44:14.471,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.917029,4.700178e-08,47.001780000000004
2026-07-24T13:44:14.491,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.937284,4.721005e-08,47.21005
2026-07-24T13:44:14.512,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.957532,4.790809e-08,47.908089999999994
2026-07-24T13:44:14.532,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.977797,4.815456e-08,48.154560000000004
2026-07-24T13:44:14.552,1,O25I04-051-T03,O12225,1.0,,,,,10.0,2.998056,4.73799e-08,47.3799
2026-07-24T13:44:14.572,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.018319,4.707476e-08,47.07476
2026-07-24T13:44:14.593,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.038582,4.685671e-08,46.85671
2026-07-24T13:44:14.613,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.058842,4.411731e-08,44.117309999999996
2026-07-24T13:44:14.633,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.079096,4.318031e-08,43.18031
2026-07-24T13:44:14.653,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.099357,4.235312e-08,42.353120000000004
2026-07-24T13:44:14.674,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.11962,4.250819e-08,42.50819
2026-07-24T13:44:14.694,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.139875,4.241679e-08,42.41679
2026-07-24T13:44:14.714,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.160133,4.236608e-08,42.366080000000004
2026-07-24T13:44:14.734,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.180402,4.229901e-08,42.299009999999996
2026-07-24T13:44:14.755,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.200656,4.227172e-08,42.27172
2026-07-24T13:44:14.775,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.220908,4.25332e-08,42.5332
2026-07-24T13:44:14.795,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.241171,4.241133e-08,42.41133
2026-07-24T13:44:14.815,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.261432,4.226672e-08,42.26672
2026-07-24T13:44:14.836,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.281695,4.302774e-08,43.02774
2026-07-24T13:44:14.856,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.301954,4.393905e-08,43.93905
2026-07-24T13:44:14.876,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.322215,4.275262e-08,42.75262
2026-07-24T13:44:14.897,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.34248,4.281515e-08,42.815149999999996
2026-07-24T13:44:14.917,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.362745,4.307503e-08,43.075030000000005
2026-07-24T13:44:14.937,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.383008,4.297931e-08,42.97931
2026-07-24T13:44:14.957,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.403265,4.341086e-08,43.41086
2026-07-24T13:44:14.978,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.423514,4.321623e-08,43.21623
2026-07-24T13:44:14.998,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.443778,4.29784e-08,42.9784
2026-07-24T13:44:15.018,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.464026,4.22931e-08,42.2931
2026-07-24T13:44:15.038,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.484296,4.166463e-08,41.664629999999995
2026-07-24T13:44:15.059,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.504548,4.238655e-08,42.38655
2026-07-24T13:44:15.079,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.524804,4.230242e-08,42.30242
2026-07-24T13:44:15.099,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.545066,4.268804e-08,42.68804
2026-07-24T13:44:15.119,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.565326,4.31337e-08,43.1337
2026-07-24T13:44:15.140,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.585579,4.376579e-08,43.76579
2026-07-24T13:44:15.160,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.605845,4.472918e-08,44.72918
2026-07-24T13:44:15.180,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.6261,4.329331e-08,43.293310000000005
2026-07-24T13:44:15.200,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.646354,4.266758e-08,42.66758
2026-07-24T13:44:15.221,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.666609,4.227149e-08,42.27149
2026-07-24T13:44:15.241,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.686871,4.331991e-08,43.31991
2026-07-24T13:44:15.261,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.707137,4.36421e-08,43.6421
2026-07-24T13:44:15.281,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.727401,4.416893e-08,44.16893
2026-07-24T13:44:15.302,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.747666,4.471394e-08,44.71394
2026-07-24T13:44:15.322,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.767921,4.566391e-08,45.66391
2026-07-24T13:44:15.342,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.788172,4.419189e-08,44.19189
2026-07-24T13:44:15.362,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.808432,4.348385e-08,43.48385
2026-07-24T13:44:15.383,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.828697,4.344815e-08,43.44815
2026-07-24T13:44:15.403,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.848959,4.302842e-08,43.028420000000004
2026-07-24T13:44:15.423,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.869212,4.272965e-08,42.72965
2026-07-24T13:44:15.444,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.889474,4.291155e-08,42.911550000000005
2026-07-24T13:44:15.464,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.909731,4.288631e-08,42.886309999999995
2026-07-24T13:44:15.484,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.929978,4.443496e-08,44.434960000000004
2026-07-24T13:44:15.504,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.950232,4.386243e-08,43.862429999999996
2026-07-24T13:44:15.525,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.970478,4.422509e-08,44.22509
2026-07-24T13:44:15.545,1,O25I04-051-T03,O12225,1.0,,,,,10.0,3.990731,4.43822e-08,44.3822
2026-07-24T13:44:15.565,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.010976,4.28463e-08,42.8463
2026-07-24T13:44:15.585,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.031232,4.361755e-08,43.61755
2026-07-24T13:44:15.606,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.051494,4.370986e-08,43.70986
2026-07-24T13:44:15.626,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.071754,4.390631e-08,43.906310000000005
2026-07-24T13:44:15.646,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.092006,4.509798e-08,45.09798
2026-07-24T13:44:15.666,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.112257,4.443268e-08,44.432680000000005
2026-07-24T13:44:15.687,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.132522,4.510298e-08,45.102979999999995
2026-07-24T13:44:15.707,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.15278,4.486492e-08,44.86492
2026-07-24T13:44:15.727,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.173032,4.592493e-08,45.92493
2026-07-24T13:44:15.747,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.193303,4.599769e-08,45.99769
2026-07-24T13:44:15.768,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.213568,4.481149e-08,44.81149
2026-07-24T13:44:15.788,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.233834,4.348021e-08,43.48021
2026-07-24T13:44:15.808,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.254093,4.428057e-08,44.28057
2026-07-24T13:44:15.828,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.274366,4.474623e-08,44.746230000000004
2026-07-24T13:44:15.849,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.294628,4.456979e-08,44.56979
2026-07-24T13:44:15.869,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.314893,4.46496e-08,44.6496
2026-07-24T13:44:15.889,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.335154,4.473259e-08,44.73259
2026-07-24T13:44:15.909,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.355427,4.432445e-08,44.32445
2026-07-24T13:44:15.930,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.375673,4.399817e-08,43.99817
2026-07-24T13:44:15.950,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.395922,4.370372e-08,43.703720000000004
2026-07-24T13:44:15.970,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.416178,4.475328e-08,44.753280000000004
2026-07-24T13:44:15.990,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.436447,4.525282e-08,45.25282
2026-07-24T13:44:16.011,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.456703,4.4947e-08,44.946999999999996
2026-07-24T13:44:16.031,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.476957,4.50309e-08,45.0309
2026-07-24T13:44:16.051,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.49721,4.486901e-08,44.86901
2026-07-24T13:44:16.072,1,O25I04-051-T03,O12225,1.0,,,,,10.0,4.517467,4.478466e-08,44.784659999999995
